id,constant,position,translate
198,aboutPlatformText.advantage1,Преимущества №1,Viele verschiedene Werkzeuge für die Vorhersage
199,aboutPlatformText.advantage2,Преимущества №2,"Die Unfähigkeit, ins Minus zu gehen"
200,aboutPlatformText.advantage3,Преимущества №3,24/7 Support
201,aboutPlatformText.advantage4,Преимущества №4,Schnelle Auftragsbearbeitung
202,aboutPlatformText.advantage5,Преимущества №5,Sicherheit
203,aboutPlatformText.advantage6,Преимущества №6,User-Friendly Schnittstelle
204,aboutPlatformText.advantage7,Преимущества №7,Vollständige Aufzeichnung aller Kontobewegungen
5. Аккредитации и лицензии.,,,
5.1. Посадочный экран,,,
205,licensesHeaderText.title,Заголовок,Partner und Aufsichtsbehörden
206,licensesHeaderText.text,Подзаголовок к заголовку,Die Brokerage-Aktivitäten von Company Name werden von vielen strengen internationalen Handelsaufsichtsbehörden reguliert.
5.2. Информация о регуляторах и банках,,,
207,licensesListText.license1.title,Заголовок №1,ASIC
208,licensesListText.license1.text,Описание №1,"Australische Finanzaufsichtsbehörde. Der Zweck dieser Regulierungsbehörde ist es, die Kontrolle über die fairen Bedingungen der Brokerage - Unternehmen zu gewährleisten."
209,licensesListText.license2.title,Заголовок №2,DFSA
210,licensesListText.license2.text,Описание №2,Dubai Financial Regulatory and Surveillance Authority. Diese Regulierungsbehörde überwacht die Aktivitäten der internationalen Finanzzentren auf dem Territorium des Emirats.
211,licensesListText.license3.title,Заголовок №3,ESMA
212,licensesListText.license3.text,Описание №3,Europäische Wertpapieraufsichtsbehörde. Diese Regulierungsbehörde überwacht die Finanztätigkeit auf dem Territorium der Europäischen Union.
213,licensesListText.license4.title,Заголовок №4,FSCA
214,licensesListText.license4.text,Описание №4,Südafrika Financial Services Authority. Die Regulierungsbehörde überwacht die Finanztransaktionen in Südafrika.
215,licensesListText.license5.title,Заголовок №5,FCA
216,licensesListText.license5.text,Описание №5,Der britischen Finanzaufsichtsbehörde.
217,licensesListText.license6.title,Заголовок №6,CySEC
218,licensesListText.license6.text,Описание №6,Zypern Securities and Exchange Commission. Führt die Regulierung der Tätigkeit von Finanzunternehmen auf dem Territorium des Landes durch.
219,licensesListText.license7.title,Заголовок №7,IFSC
220,licensesListText.license7.text,Описание №7,Belize International Financial Services Commission.
221,licensesListText.license8.title,Заголовок №8,SCB
222,licensesListText.license8.text,Описание №8,Die Bahamas Securities Commission.
6. Ошибка 404.,,,
223,headerText404.title,Заголовок,Fehler 404
224,headerText404.text,Подзаголовок,"Diese Seite existiert nicht, bitte wenden Sie sich an den Support."
225,headerText404.textMainPage,Вернуться на главную страницу,Zurück zur Hauptseite
226,headerText404.textSupport,Служба технической поддержки,Technischer Kundendienst
8. Формы,,,
8.1. Заголовки форм,,,
228,formsText.titleEnter,Вход в личный кабинет,Ihr Personal Area
229,formsText.titleCallback,Оставить заявку,Reichen Sie Ihre Bewerbung ein
230,formsText.titleTwoauth,Двухэтапная авторизация,Zwei-Faktor-Authentifizierung
231,buttonText.signup,Регистрация,Anmeldung
232,fotmsText.titleReminder,Восстановление пароля,Passwort zurücksetzen
8.2. Поля ввода,,,
233,formsText.labelName,Введите ваше имя,Name *
234,formsText.placeholderName,Введите ваше имя (placeholder),Dein Namen
235,formsText.labelLastName,Введите вашу фамилию,Nachname *
236,formsText.placeholderLastName,Введите вашу фамилию (placeholder),Dein Namen
237,formsText.labelMail,Введите ваш E-mail,E-mail *
238,formsText.placeholderEmail,Введите ваш E-mail (placeholder),Dein E-Mail
239,formsText.labelPassword,Введите пароль,Passwort *
240,formsText.placeholderPassword,Введите пароль (placeholder),Passwort eingeben
241,formsText.labelConfirmPassword,Подтвердите пароль,Passwort bestätigen *
242,formsText.labelPhone,Поле для ввода номера телефона,Telefonnummer *
243,formsText.placeholderPhone,Поле для ввода номера телефона (placeholder),Dein Telefonnummer
244,formsText.labelCountry,Выберите страну,Land *
245,formsText.placeholderCountry,Выберите страну (placeholder),Wählen Sie das Land
246,formsText.labelLanguage,Выберите язык,Sprache wählen
247,formsText.placeholderLanguage,Выберите язык (placeholder),Sprache wählen
248,formsText.labelTime,Удобное время для звонка,Bequeme Zeit
249,formsText.placeholderTime,Удобное время для звонка (placeholder),Beste Zeit zum Anrufen
250,formsText.lableTwoauth,Введите код двухэтапной авторизации,2SV-Code *
251,formsText.placeholderTwoauth,Введите код двухэтапной авторизации (placeholder),Geben 2SV-Code
252,formsText.labelPromo,Введите промокод,Gutscheincode
253,formsText.placeholderPromo,Введите промокод (placeholder),Geben Gutscheincode
8.3. Дополнительный текст,,,
254,formsText.text_required,* - обязательные поля,* - Benötigte Felder
255,formsText.regRecommend,"Для пароля разрешены только латинские буквы, цифры и символы. ","Für das Passwort sind nur lateinische Buchstaben, Zahlen und Symbole zulässig. Das Passwort muss mindestens einen Großbuchstaben, einen Kleinbuchstaben und eine Zahl enthalten."
256,formsText.checkboxText,Обработка персональных данных (чекбокс),Ich stimme der Verarbeitung personenbezogener Daten
8.4. Уведомления,,,
257,formsText.titleSuccess,Спасибо за отправку сообщения,Vielen Dank für das Senden einer Nachricht
258,formsText.textSuccess,Спасибо за отправку сообщения текст,Wir werden Sie in Kürze kontaktieren.
259,formsText.titleError,Ошибка отправки сообщения,Fehler beim Senden der Nachricht
260,formsText.textError,Ошибка отправки сообщения текст,Versuche es später
309,formsText.titleAttention,Ошибка (заголовок),Achtung!
8.5. Ссылки в форме,,,
261,formsText.forgotText,Забыли пароль?,Haben Sie Ihr Passwort vergessen?
262,formsText.allreadyText,Уже есть учетная запись,Sie haben bereits ein Konto
9. Навигация,,,
263,navText.index,Главная,Main
264,navText.markets,Рынки,Märkte
265,navText.about,О компании,Über das Unternehmen
266,navText.contacts,Контакты,Impressum
267,navText.forex,Валюты,Währung
268,navText.metals,Металлы,Metalle
269,navText.stocks,Акции,Bestände
270,navText.commodities,Товары,Commodities
271,navText.indices,Индексы,Indizes
272,navText.crypto,Криптовалюты,Kryptowährung
273,navText.trading,Торговые условия,Handelsbedingungen
274,navText.licenses,Аккредитация и лицензии,Akkreditierungen und Lizenzen
275,formsText.checkboxAgreement,Пользовательское соглашение,Nutzungsbedingungen
276,formsText.checkboxPolicy,Политика возврата средств,Rückgaberecht
293,curLang,Текущий язык,De
10. Кнопки,,,
277,buttonText.login,Войти,Einloggen
278,buttonText.btnReg,Зарегистрироваться,Anmelden
279,buttonText.enterFormButton,Войти в кабинет,Einloggen
280,buttonText.btnSend,Отправить,Senden
281,buttonText.btnStartTrade,Начать торговать,Beginnen Händel
282,buttonText.btnOpenAcc,Открыть счет,Ein Konto eröffnen
283,buttonText.btnCallback,Запросить звонок,Fordern Sie einen Anruf
284,buttonText.btnLearMore,Узнать больше,Lernen Mehr
285,buttonText.btn404,Вернуться на главную,Zurück zur Startseite
286,buttonText.btnSupport,Техническая поддержка,Technischer Support
287,buttonText.btnPartner,Стать партнером,Ein Partner werden
11. Контакты,,,
288,contactsHeaderText.title,Заголовок,"24/7, personalisierte Benutzerunterstützung"
289,contactsHeaderText.text,Подзаголовок,Lassen Sie sich an und wir werden Sie umgehend kontaktieren.
290,contactsListText.contact2,Наша почта,Unsere E-Mail
291,contactsListText.contact3,Месторасположение,Ort
292,contactsListText.contact1,Международный номер,Internationale Nummer
12. Тайтлы,,,
293,titles.index,index,Company Name - Erhalten Sie finanzielle Unabhängigkeit
294,titles.notFound,404,404 - Company Name - Erhalten Sie finanzielle Unabhängigkeit
295,titles.licenses,licenses,Akkreditierung und Lizenzen - Company Name - Erhalten Sie finanzielle Unabhängigkeit
296,titles.reminder,reminder,Passwort Wiederherstellung - Company Name - Erhalten Sie finanzielle Unabhängigkeit
297,titles.register,register,Check-In - Company Name - Erhalten Sie finanzielle Unabhängigkeit
298,titles.login,login,Eingang - Company Name - Erhalten Sie finanzielle Unabhängigkeit
299,titles.about,about,Über das Unternehmen - Company Name – verdienen Sie einfach!
300,titles.contacts,contacts,Kontakte - Company Name - Persönliche Benutzerunterstützung rund um die Uhr
301,titles.markets,markets,Über 200 Finanzinstrumente für den Handel von überall auf der Welt
302,titles.commodities,commodities,Produkte - Handel mit Rohstoffen mit Company Name
303,titles.crypto,crypto,Kryptowährungen - Handeln Sie zusammen mit Company Name
304,titles.forex,forex,Währungen – der nachhaltigste und vielversprechendste Markt für Investitionen
305,titles.indices,indices,Indizes - Werden Sie ein Profi im Handel mit CFDs auf Indizes
306,titles.metals,metals,Metalle - Profitabler Handel mit CFD-Kontrakten für Metalle
307,titles.stocks,stocks,Bestände - Aktienkurse Online mit Company Name
308,titles.trading,trading,Handelsbedingungen - Company Name Handelskonten
